,country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl
0,US,USD,USD,NYSE MKT LLC,Machinery,2024-04-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950836792916.png,9.73,CleanCore Solutions Inc,18778603030,8.37,ZONE,https://www.cleancoresol.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2010-08-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958996896.png,346.3214302808655,Saratoga Investment Corp,12127503343,14.35,SAR,https://saratogainvestmentcorp.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PNM.png,4427.262854319315,TXNM Energy Inc,15052412700,92.66,TXNM,https://www.txnmenergy.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-07-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950387919486.png,302.79914171641786,Annexon Inc,16508225500,109.71,ANNX,https://annexonbio.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,2017-01-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/JELD.png,522.6758564054055,JELD-WEN Holding Inc,17043785700,84.85,JELD,https://investors.jeld-wen.com
0,CA,USD,USD,TSX VENTURE EXCHANGE - NEX,Metals & Mining,1981-07-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942960659936.png,2.847414,Emergent Metals Corp,18664970284,51.77,EMR.V,https://emergentmetals.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1892-06-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GE.png,208057.37196409004,General Electric Co,16174433000,1073.29,GE,https://www.ge.com/
0,HK,HKD,HKD,NASDAQ NMS - GLOBAL MARKET,Commercial Services & Supplies,2024-10-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950868750246.png,12.1878,Samfine Creation Holdings Group Ltd,85235891500,20.3,SFHG,
0,US,USD,USD,OTC MARKETS,Communications,2000-07-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958996286.png,0.7779525,Telkonet Inc,14143022299,299.21,TKOI,https://www.telkonet.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1981-06-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959062676.png,14.98045080519481,Electro-Sensors Inc,19529300100,3.43,ELSE,https://www.electro-sensors.com/
0,US,,,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2024-06-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950825463726.png,437.64,Sound Point Meridian Capital Inc,12128952293,20.23,SPMC,
0,CA,USD,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2021-12-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950800423846.png,246.60742549489058,Swiftmerge Acquisition Corp,16046857303,66.55,ANNA,https://www.swiftmerg.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,1973-02-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VTRS.png,11519.096431919033,Viatris Inc,17245141800,1193.69,VTRS,https://www.viatris.com/en
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,2013-02-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950347622606.png,775.270062,Orchid Island Capital Inc,17722311400,93.29,ORC,https://www.orchidislandcapital.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1981-05-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GCO.png,303.96576007932094,Genesco Inc,16153677000,11.21,GCO,https://www.genesco.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Aerospace & Defense,1997-11-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VTSI.png,62.89546550265487,VirTra Inc,14809681488,11.24,VTSI,https://www.virtra.com/
0,IL,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2005-09-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MYSZ.png,2.7542144680851104,My Size Inc,97236009030,2.04,MYSZ,https://mysizeid.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2009-08-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RILY.png,143.94615376761905,B Riley Financial Inc,18188843737,30.5,RILY,https://brileyfin.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2021-03-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950798903636.png,29.598467125605723,Envoy Medical Inc,16513618000,21.29,COCH,https://www.envoymedical.com/
0,SG,USD,USD,NYSE MKT LLC,Diversified Consumer Services,2016-06-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950509236416.png,102.932848,51Talk Online Education Group,861056928909,345.24,COE,http://ir.51talk.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1998-07-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959066926.png,614.259728984985,Heritage Commerce Corp,14089476900,61.35,HTBK,https://www.heritagecommercecorp.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies & Distributors,1995-12-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MSM.png,4591.621010115975,MSC Industrial Direct Co Inc,15168122000,55.86,MSM,https://www.mscdirect.com/
0,US,USD,USD,NYSE MKT LLC,Real Estate,1993-10-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959127346.png,24.35600417325838,CKX Lands Inc,13374932399,2.03,CKX,https://www.ckxlands.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2024-10-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950821611336.png,285.50962689465405,Septerna Inc,16503383533,44.4,SEPN,https://septerna.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2000-04-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959136586.png,999.1584231370404,HealthStream Inc,16153013100,30.43,HSTM,https://www.healthstream.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1994-03-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942964742046.png,145.92072800569395,CB Financial Services Inc,17249665041,5.13,CBFV,https://www.communitybank.tv/investor-relations.htm
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services & Supplies,2004-07-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MSA.png,6201.375789835016,MSA Safety Inc,17247768600,39.27,MSA,https://in.msasafety.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2005-01-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950186925786.png,175.12957275247524,BV Financial Inc,14104775000,10.65,BVFL,https://www.bayvanguard.com/about-us/investor-relations/
0,HK,USD,USD,NASDAQ NMS - GLOBAL MARKET,Building,2022-07-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950766946826.png,9.70001703099207,Intelligent Living Application Group Inc,85224817938,18.06,ILAG,http://www.i-l-a-g.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1987-12-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959061646.png,105.89911819796954,Destination XL Group Inc,17818215900,54.31,DXLG,https://investor.dxl.com/investor-relations
0,CN,USD,USD,OTC MARKETS,Health Care,2022-08-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950814715696.png,151.4499382411067,Longduoduo Co Ltd,864725104980,30.01,LDDD,http://www.longduoduo.net/
0,CA,USD,USD,TORONTO STOCK EXCHANGE,Energy,1993-09-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942983675716.png,1273.709064,Enerflex Ltd,14032913438,124.14,EFX.TO,https://www.enerflex.com/
0,US,,,OTC MARKETS,Media,2022-03-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950800792356.png,4.2223999999999994e-05,Specificity Inc,18133644744,11.48,SPTY,https://www.specificityinc.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,1988-11-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959012596.png,158.7,Western Asset Municipal High Income Fund Inc,18887770102,21.65,MHF,
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Energy,2022-05-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950814828686.png,1129.0335621428571,ProFrac Holding Corp,12547763722,160.15,ACDC,https://profrac.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2021-12-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950814819466.png,72.09080553633216,Globalink Investment Inc,12123824605,6.01,GLLI,http://www.globalinkinvestment.com
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1997-07-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OZK.png,5167.957576403302,Bank Ozk,15019782218,113.6,OZK,https://www.ozk.com/
0,US,USD,USD,OTC MARKETS,N/A,2019-06-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950578324286.png,0.171008,Electromedical Technologies Inc,18888807888,855.04,EMED,https://electromedtech.com/
0,HK,USD,USD,OTC MARKETS,N/A,2004-10-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942972154176.png,17.624027,DH Enchantment Inc,85234263795,3831.31,ENMI,http://wesaveenergy.com/
0,GB,USD,USD,LONDON STOCK EXCHANGE,Health Care,1951-08-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SN.L.png,10076.077339,Smith & Nephew PLC,4401923477100,874.41,SN.L,https://www.smith-nephew.com/
0,CN,CNY,CNY,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",2014-05-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950422430796.png,138.704943,Tuniu Corp,862586853969,371.9,TOUR,http://www.tuniu.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,2004-06-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CBRE.png,39142.89013780908,CBRE Group Inc,12149796100,300.04,CBRE,https://www.cbre.us
0,US,USD,USD,OTC MARKETS,Technology,2012-10-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SRAX.png,6.996062,SRAX Inc,13236949800,29.15,SRAX,https://srax.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,2010-06-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/XSPA.png,5.58,XWELL Inc,12127509595,5.26,XWEL,https://www.xwell.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Distributors,2003-10-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/LKQ.png,11242.134579642108,LKQ Corp,16157815200,259.15,LKQ,https://www.lkqcorp.com/
0,CN,USD,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services & Supplies,2010-03-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959022816.png,7.58917611211839,Smart Powerr Corp,862987651097,18.09,CREG,https://www.creg-cn.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2001-09-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959015966.png,590.2583276681504,Preformed Line Products Co,14404615200,4.9,PLPC,https://preformed.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,1944-09-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/JNJ.png,401325.63202419097,Johnson & Johnson,17325242455,2407.62,JNJ,https://www.jnj.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Energy,1998-11-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959047496.png,13618.064437981579,Plains All American Pipeline LP,17136544100,703.78,PAA,https://www.plains.com/
0,US,USD,USD,OTC MARKETS,Utilities,1993-10-27,https://static.finnhub.io/logo/9a21ef7e6d1b6180b2d056afd82adaa65154ae5041a147386f03ba0a8501e7c0.png,42.09,Ameren Illinois Co,16183438150,0.61,AILLP,https://www.ameren.com/illinois/about-us
0,KY,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,2010-06-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FN.png,6975.86970343695,Fabrinet,14087480900,35.99,FN,https://fabrinet.com/
0,CN,USD,USD,NASDAQ NMS - GLOBAL MARKET,Auto Components,2004-08-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958656516.png,133.11894602045453,China Automotive Systems Inc,867164127901,30.19,CAAS,http://www.caasauto.com
0,US,USD,USD,NYSE MKT LLC,Technology,2008-03-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959131956.png,37.19,Issuer Direct Corp,19194611600,3.83,ISDR,https://www.issuerdirect.com
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2014-12-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950906481106.png,63.97346510091742,Vivani Medical Inc,14155068462,59.23,VANI,https://vivani.com/
0,CH,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2021-07-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950433236826.png,216.5326598199357,Sophia Genetics SA,41216941060,66.83,SOPH,https://www.sophiagenetics.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Energy,1989-01-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BOOM.png,166.99527699999996,DMC Global Inc,18008212666,20.24,BOOM,https://www.dmcglobal.com/
0,US,USD,USD,OTC MARKETS,N/A,2015-10-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950459165136.png,4.6,Balance Labs Inc,13059077600,21.67,BLNC,https://www.balancelabs.co/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,2018-05-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/INSP.png,5438.105778921302,Inspire Medical Systems Inc,17639575037,29.67,INSP,https://www.inspiresleep.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2021-09-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950811768136.png,473.886259618705,Consensus Cloud Solutions Inc,13238609200,19.53,CCSI,https://www.consensus.com
0,CN,CNY,CNY,SHANGHAI STOCK EXCHANGE,Energy,2000-04-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/601857.SS.png,1352284.919699615,PetroChina Co Ltd,861059982622,183020.98,601857.SS,https://www.petrochina.com.cn/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2019-05-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950379915236.png,384.27253806526795,Trevi Therapeutics Inc,12033042499,87.95,TRVI,https://www.trevitherapeutics.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,1985-04-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959042316.png,536.0911942915441,Insteel Industries Inc,19107862141,19.43,IIIN,https://insteel.com/home/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2010-08-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958996896.png,346.3214302808655,Saratoga Investment Corp,12127503343,14.35,SAR,https://saratogainvestmentcorp.com/
0,US,USD,USD,NYSE MKT LLC,N/A,2002-08-28,https://static.finnhub.io/logo/2522a6034b723f5e32976cef61f8a0a3780495355c37f5916a71b1baa7efad6a.png,230.89,Eaton Vance California Municipal Bond Fund,16174828260,24.67,EVM,https://funds.eatonvance.com/California-Municipal-Bond-Fund-EVM.php
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1993-10-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AXDX.png,28.04908112149533,Accelerate Diagnostics Inc,13038638088,25.04,AXDX,http://acceleratediagnostics.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2020-06-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950745475866.png,7995.657230916796,Shift4 Payments Inc,18882762108,89.1,FOUR,https://www.shift4.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2014-03-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PULM.png,26.15035880975341,Pulmatrix Inc,18883554440,3.65,PULM,https://www.pulmatrix.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Aerospace & Defense,1999-11-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/KTOS.png,4171.071661544271,Kratos Defense and Security Solutions Inc,18588127300,152.84,KTOS,https://www.kratosdefense.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2015-07-16,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OLLI.png,6313.356777049025,Ollie's Bargain Outlet Holdings Inc,17176572300,61.28,OLLI,https://investors.ollies.us/
0,US,USD,USD,NYSE MKT LLC,N/A,1985-12-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959011736.png,111.79,"abrdn Australia Equity Fund, Inc",12154055700,27.13,IAF,https://www.abrdniaf.com/
0,CN,USD,USD,NASDAQ NMS - GLOBAL MARKET,Automobiles,2023-06-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950839500576.png,6.8032706969697,Chijet Motor Co Inc,865352766202,7.04,CJET,https://chijetmotors.com/
0,KR,USD,USD,OTC MARKETS,N/A,2022-01-26,https://static.finnhub.io/logo/ad4ee97dbe2eebf471812606358ec53ec110e834a6d632a1a99eab9e25475594.png,479.1,Cyber App cCorp,827252311001,95.82,CYRB,http://cyber-app.org/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-07-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950441742856.png,30.37177329496403,Allovir Inc,16174332605,5.04,ALVR,https://www.allovir.com
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Communications,2007-06-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/INFN.png,1580.26,Infinera Corp,14085725200,237.99,INFN,https://www.infinera.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2021-01-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950029177606.png,75.91082457680253,Hyperfine Inc,18667966767,77.46,HYPR,https://hyperfine.io/
0,CN,CNY,CNY,SHANGHAI STOCK EXCHANGE,Airlines,1997-07-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/600029.SS.png,99194.54048683775,China Southern Airlines Co Ltd,862086112480,18120.91,600029.SS,https://www.csair.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1987-09-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/IMKTA.png,1168.564292257194,Ingles Markets Inc,18286692941,18.99,IMKTA,https://www.ingles-markets.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,2011-09-16,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FBHS.png,7811.809466425566,Fortune Brands Innovations Inc,18474844400,122.58,FBIN,https://www.fbin.com/
0,CN,USD,USD,HONG KONG EXCHANGES AND CLEARING LTD,Logistics & Transportation,2023-10-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950866097476.png,56691.306402,J&T Global Express Ltd,8621956025,8869.4,1519.HK,https://www.jtexpress.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,2015-06-16,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BW.png,102.80513033333331,Babcock & Wilcox Enterprises Inc,13308606205,94.32,BW,https://www.babcock.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1992-02-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/STAA.png,904.6273038125,STAAR Surgical Co,16263037902,49.33,STAA,https://www.staar.com/
0,US,USD,USD,NYSE MKT LLC,N/A,1998-07-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942960197116.png,222.63,Credit Suisse High Yield Bond Fund,12123252000,103.55,DHY,https://us-fund.credit-suisse.com/en/home
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,2019-12-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950715085526.png,303.48030072527473,Blacksky Technology Inc,15712671571,30.78,BKSY,https://ir.blacksky.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1992-05-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OLED.png,7582.7117790598895,Universal Display Corp,16096710980,47.47,OLED,https://oled.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1993-06-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ALL.png,53198.6794541957,Allstate Corp,18474025000,265.03,ALL,https://www.allstateinvestors.com/
0,US,USD,USD,NYSE MKT LLC,Electrical Equipment,2003-10-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OPTT.png,73.23872600870943,Ocean Power Technologies Inc,16097300400,146.04,OPTT,https://oceanpowertechnologies.com/
